action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24854388,[],CHEMBL5148457,Inhibition of recombinant human DHFR expressed in Escherichia coli BL21 (DE3) cells using dihydrofolate as substrate in presence of NADPH by spectrophotometric analysis,T,,,BAO_0000190,BAO_0000219,cell-based format,CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N2CCC(C(=O)OC)CC2)cc1,,,CHEMBL5143713,J Med Chem,2022,,CHEMBL5180552,,CHEMBL5180552,5.37,0,http://www.openphacts.org/units/Nanomolar,3882788,=,1,1,=,,IC50,nM,,4300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,4.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24854395,[],CHEMBL5148457,Inhibition of recombinant human DHFR expressed in Escherichia coli BL21 (DE3) cells using dihydrofolate as substrate in presence of NADPH by spectrophotometric analysis,T,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2nc(CNc3cccc4ccccc34)cnc2n1,,,CHEMBL5143713,J Med Chem,2022,,CHEMBL26006,,CHEMBL26006,5.36,0,http://www.openphacts.org/units/Nanomolar,3882795,=,1,1,=,,IC50,nM,,4400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,4.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24854399,[],CHEMBL5148457,Inhibition of recombinant human DHFR expressed in Escherichia coli BL21 (DE3) cells using dihydrofolate as substrate in presence of NADPH by spectrophotometric analysis,T,,,BAO_0000190,BAO_0000219,cell-based format,CCCOC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,,,CHEMBL5143713,J Med Chem,2022,,CHEMBL5205559,,CHEMBL5205559,5.05,0,http://www.openphacts.org/units/Nanomolar,3882799,=,1,1,=,,IC50,nM,,9000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,9.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24854401,[],CHEMBL5148457,Inhibition of recombinant human DHFR expressed in Escherichia coli BL21 (DE3) cells using dihydrofolate as substrate in presence of NADPH by spectrophotometric analysis,T,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c2nc(CNc3ccc(C(=O)c4ccccc4)cc3)cnc2n1,,,CHEMBL5143713,J Med Chem,2022,,CHEMBL5175012,,CHEMBL5175012,5.22,0,http://www.openphacts.org/units/Nanomolar,3882801,=,1,1,=,,IC50,nM,,6020.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,6.02
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24854411,[],CHEMBL5148457,Inhibition of recombinant human DHFR expressed in Escherichia coli BL21 (DE3) cells using dihydrofolate as substrate in presence of NADPH by spectrophotometric analysis,T,,,BAO_0000190,BAO_0000219,cell-based format,CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)c2ccccc2)cc1,,,CHEMBL5143713,J Med Chem,2022,,CHEMBL5201183,,CHEMBL5201183,5.47,0,http://www.openphacts.org/units/Nanomolar,3882811,=,1,1,=,,IC50,nM,,3400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,3.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24959146,[],CHEMBL5215237,Inhibition of DHFR (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,,,CHEMBL5214889,Eur J Med Chem,2021,"{'bei': '17.55', 'le': '0.34', 'lle': '6.07', 'sei': '5.27'}",CHEMBL225071,RALTITREXED,CHEMBL225071,8.05,0,http://www.openphacts.org/units/Nanomolar,3898796,=,1,1,=,,IC50,nM,,9.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,9.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24999756,[],CHEMBL5232751,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL5230160,J Med Chem,2021,"{'bei': '25.38', 'le': '0.47', 'lle': '6.64', 'sei': '7.98'}",CHEMBL119,TRIMETREXATE,CHEMBL119,9.38,0,http://www.openphacts.org/units/Nanomolar,3910733,=,1,1,=,,IC50,nM,,0.42,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,0.42
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24999757,[],CHEMBL5232751,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1,,,CHEMBL5230160,J Med Chem,2021,"{'bei': '15.54', 'le': '0.29', 'lle': '3.25', 'sei': '4.18'}",CHEMBL32708,,CHEMBL32708,5.07,0,http://www.openphacts.org/units/Nanomolar,3910734,=,1,1,=,,IC50,nM,,8500.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,8500.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24999758,[],CHEMBL5232751,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,,,CHEMBL5230160,J Med Chem,2021,"{'bei': '22.28', 'le': '0.41', 'lle': '5.75', 'sei': '6.75'}",CHEMBL32113,,CHEMBL32113,7.58,0,http://www.openphacts.org/units/Nanomolar,3910735,=,1,1,=,,IC50,nM,,26.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,26.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25035182,[],CHEMBL5243089,Inhibition of DHFR (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(N2C(=O)/C(=C/c3ccc(OC(=O)c4ccccc4)cc3)N=C2c2ccccc2)cc1,,,CHEMBL5241111,RSC Med Chem,2022,"{'bei': '12.52', 'le': '0.24', 'lle': '2.16', 'sei': '5.50'}",CHEMBL5271705,,CHEMBL5271705,6.55,0,http://www.openphacts.org/units/Nanomolar,3920618,=,1,1,=,,IC50,nM,,280.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.28
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25035183,[],CHEMBL5243089,Inhibition of DHFR (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C2\N=C(c3ccccc3)N(c3ccc(S(N)(=O)=O)cc3)C2=O)ccc1OC(=O)c1ccccc1,,,CHEMBL5241111,RSC Med Chem,2022,"{'bei': '11.84', 'le': '0.22', 'lle': '2.15', 'sei': '5.11'}",CHEMBL5276096,,CHEMBL5276096,6.55,0,http://www.openphacts.org/units/Nanomolar,3920619,=,1,1,=,,IC50,nM,,280.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.28
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25035184,[],CHEMBL5243089,Inhibition of DHFR (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C2\N=C(c3ccccc3)N(c3ccc(C(=O)O)cc3)C2=O)ccc1OC(=O)c1ccccc1,,,CHEMBL5241111,RSC Med Chem,2022,"{'bei': '12.64', 'le': '0.23', 'lle': '1.10', 'sei': '6.21'}",CHEMBL5286217,,CHEMBL5286217,6.55,0,http://www.openphacts.org/units/Nanomolar,3920620,=,1,1,=,,IC50,nM,,280.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.28
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25035185,[],CHEMBL5243089,Inhibition of DHFR (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,,,CHEMBL5241111,RSC Med Chem,2022,"{'bei': '27.51', 'le': '0.55', 'lle': '6.03', 'sei': '7.03'}",CHEMBL439,SULFADIAZINE,CHEMBL439,6.89,0,http://www.openphacts.org/units/Nanomolar,3920715,=,1,1,=,,IC50,nM,,130.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.13
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25093836,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME_Lower', 'standard_units': 'min', 'standard_value': '2.0', 'text_value': None, 'type': 'TIME_Lower', 'units': 'min', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME_Upper', 'standard_units': 'min', 'standard_value': '5.0', 'text_value': None, 'type': 'TIME_Upper', 'units': 'min', 'value': '5.0'}]",CHEMBL5259435,Inhibition of DHFR (unknown origin) incubated for 2 to 5 mins by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL5257091,Bioorg Med Chem Lett,2023,"{'bei': '15.53', 'le': '0.29', 'lle': '6.79', 'sei': '3.35'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.06,0,http://www.openphacts.org/units/Nanomolar,3934593,=,1,1,=,,IC50,nM,,88.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.088
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25093837,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME_Lower', 'standard_units': 'min', 'standard_value': '2.0', 'text_value': None, 'type': 'TIME_Lower', 'units': 'min', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME_Upper', 'standard_units': 'min', 'standard_value': '5.0', 'text_value': None, 'type': 'TIME_Upper', 'units': 'min', 'value': '5.0'}]",CHEMBL5259435,Inhibition of DHFR (unknown origin) incubated for 2 to 5 mins by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1nc(C(=O)NNC(=O)CCN2CCN(C)CC2)cs1,,,CHEMBL5257091,Bioorg Med Chem Lett,2023,"{'bei': '17.40', 'le': '0.35', 'lle': '6.67', 'sei': '5.78'}",CHEMBL5276173,,CHEMBL5276173,6.17,0,http://www.openphacts.org/units/Nanomolar,3934589,=,1,1,=,,IC50,nM,,678.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.678
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25093838,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME_Lower', 'standard_units': 'min', 'standard_value': '2.0', 'text_value': None, 'type': 'TIME_Lower', 'units': 'min', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME_Upper', 'standard_units': 'min', 'standard_value': '5.0', 'text_value': None, 'type': 'TIME_Upper', 'units': 'min', 'value': '5.0'}]",CHEMBL5259435,Inhibition of DHFR (unknown origin) incubated for 2 to 5 mins by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1nc(C(=O)NNC(=O)CCN2CCOCC2)cs1,,,CHEMBL5257091,Bioorg Med Chem Lett,2023,"{'bei': '19.91', 'le': '0.40', 'lle': '7.22', 'sei': '6.03'}",CHEMBL5269071,,CHEMBL5269071,6.80,0,http://www.openphacts.org/units/Nanomolar,3934588,=,1,1,=,,IC50,nM,,159.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.159
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25093839,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME_Lower', 'standard_units': 'min', 'standard_value': '2.0', 'text_value': None, 'type': 'TIME_Lower', 'units': 'min', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME_Upper', 'standard_units': 'min', 'standard_value': '5.0', 'text_value': None, 'type': 'TIME_Upper', 'units': 'min', 'value': '5.0'}]",CHEMBL5259435,Inhibition of DHFR (unknown origin) incubated for 2 to 5 mins by absorbance based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1nc(C(=O)NNC(=O)CCN2CCCCC2)cs1,,,CHEMBL5257091,Bioorg Med Chem Lett,2023,"{'bei': '19.39', 'le': '0.39', 'lle': '5.84', 'sei': '6.36'}",CHEMBL5282535,,CHEMBL5282535,6.58,0,http://www.openphacts.org/units/Nanomolar,3934587,=,1,1,=,,IC50,nM,,262.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.262
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25934578,[],CHEMBL5531630,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C(C)C)cc1,,,CHEMBL5528082,J Med Chem,2024,"{'bei': '14.10', 'le': '0.26', 'lle': '0.18', 'sei': '5.75'}",CHEMBL5562750,,CHEMBL5562750,5.54,0,http://www.openphacts.org/units/Nanomolar,4074183,=,1,1,=,,IC50,nM,,2910.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.91
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25934579,[],CHEMBL5531630,Inhibition of human DHFR,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(OCC2CC2)c(I)cc1Oc1cnc(N)nc1N,,,CHEMBL5528082,J Med Chem,2024,"{'bei': '12.21', 'le': '0.31', 'lle': '1.43', 'sei': '5.59'}",CHEMBL5563206,,CHEMBL5563206,5.38,0,http://www.openphacts.org/units/Nanomolar,4074165,=,1,1,=,,IC50,nM,,4190.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,4.19
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25957869,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5538801,Inhibition of recombinant human DHFR using DHF as substrate measured for 1 hr in presence of NADPH by absorbance based assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,,,CHEMBL5537142,Eur J Med Chem,2024,"{'bei': '20.80', 'le': '0.42', 'lle': '2.65', 'sei': '6.65'}",CHEMBL36,PYRIMETHAMINE,CHEMBL36,5.17,0,http://www.openphacts.org/units/Nanomolar,4078688,=,1,1,=,,IC50,nM,,6700.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,6.7
,,25957872,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5538801,Inhibition of recombinant human DHFR using DHF as substrate measured for 1 hr in presence of NADPH by absorbance based assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(-c2cccc(Cl)c2)c(N)n1,,,CHEMBL5537142,Eur J Med Chem,2024,"{'bei': '23.06', 'le': '0.46', 'lle': '3.13', 'sei': '6.54'}",CHEMBL21414,,CHEMBL21414,5.09,0,http://www.openphacts.org/units/Nanomolar,4078702,=,1,1,=,,IC50,nM,,8170.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,8.17
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25957876,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5538801,Inhibition of recombinant human DHFR using DHF as substrate measured for 1 hr in presence of NADPH by absorbance based assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(-c2ccc(Cl)c(Cl)c2)c(N)n1,,,CHEMBL5537142,Eur J Med Chem,2024,"{'bei': '20.62', 'le': '0.45', 'lle': '2.65', 'sei': '6.76'}",CHEMBL586281,,CHEMBL586281,5.26,0,http://www.openphacts.org/units/Nanomolar,4078717,=,1,1,=,,IC50,nM,,5500.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,5.5
,988436,28209563,[],CHEMBL5736252,"Enzyme Inhibition: Enzyme activity and inhibition assays were performed by monitoring the NADPH-dependent reduction of dihydrofolate catalyzed by the DHFR enzyme. The rate of NADPH oxidation was measured spectrophotometrically at 340 nm in assay buffer containing 20 mM TES pH 7.0, 50 mM KCl, 10 mM 2-mercaptoethanol, 0.5 mM EDTA and 1 mg/mL bovine serum albumin. All measurements were performed at room temperature by adding pure enzyme (2 mg/mL), 100 μM NADPH and 100 μM DHF to the buffer. For inhibition assays, inhibitors, dissolved in 100% DMSO, were added to the mixture and incubated for 5 minutes before the addition of DHF. Average IC50 values and standard deviations were measured in triplicate.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1C#CCc1cc(-c2ccccc2C(=O)O)ccc1OC,,,CHEMBL5728187,,2020,"{'bei': '14.42', 'le': '0.26', 'lle': '2.63', 'sei': '4.67'}",CHEMBL3827086,,CHEMBL3827086,5.80,0,http://www.openphacts.org/units/Nanomolar,4467174,=,37,1,=,,IC50,nM,,1577.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1577.0
,988437,28209566,[],CHEMBL5736252,"Enzyme Inhibition: Enzyme activity and inhibition assays were performed by monitoring the NADPH-dependent reduction of dihydrofolate catalyzed by the DHFR enzyme. The rate of NADPH oxidation was measured spectrophotometrically at 340 nm in assay buffer containing 20 mM TES pH 7.0, 50 mM KCl, 10 mM 2-mercaptoethanol, 0.5 mM EDTA and 1 mg/mL bovine serum albumin. All measurements were performed at room temperature by adding pure enzyme (2 mg/mL), 100 μM NADPH and 100 μM DHF to the buffer. For inhibition assays, inhibitors, dissolved in 100% DMSO, were added to the mixture and incubated for 5 minutes before the addition of DHF. Average IC50 values and standard deviations were measured in triplicate.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1C#CCc1cc(-c2ccc(C(=O)O)cc2)ccc1OC,,,CHEMBL5728187,,2020,"{'bei': '15.06', 'le': '0.28', 'lle': '2.89', 'sei': '4.87'}",CHEMBL3827532,,CHEMBL3827532,6.06,0,http://www.openphacts.org/units/Nanomolar,4467175,=,37,1,=,,IC50,nM,,870.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,870.0
,988438,28209569,[],CHEMBL5736252,"Enzyme Inhibition: Enzyme activity and inhibition assays were performed by monitoring the NADPH-dependent reduction of dihydrofolate catalyzed by the DHFR enzyme. The rate of NADPH oxidation was measured spectrophotometrically at 340 nm in assay buffer containing 20 mM TES pH 7.0, 50 mM KCl, 10 mM 2-mercaptoethanol, 0.5 mM EDTA and 1 mg/mL bovine serum albumin. All measurements were performed at room temperature by adding pure enzyme (2 mg/mL), 100 μM NADPH and 100 μM DHF to the buffer. For inhibition assays, inhibitors, dissolved in 100% DMSO, were added to the mixture and incubated for 5 minutes before the addition of DHF. Average IC50 values and standard deviations were measured in triplicate.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1C#CC(SC)c1cc(-c2ccc(C(=O)O)cc2)ccc1OC,,,CHEMBL5728187,,2020,"{'bei': '12.73', 'le': '0.24', 'lle': '1.68', 'sei': '4.59'}",CHEMBL6003177,,CHEMBL6003177,5.71,0,http://www.openphacts.org/units/Nanomolar,4467176,=,37,1,=,,IC50,nM,,1955.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1955.0
